[17:17:35.890] Namespace(root_path='../data/2018LA_Seg_Training Set/', exp='UA-MT-unlabel', max_iterations=6000, batch_size=4, labeled_bs=2, base_lr=0.01, deterministic=1, seed=1337, gpu='0', ema_decay=0.99, consistency_type='mse', consistency=0.1, consistency_rampup=40.0)
[17:17:36.204] 8 itertations per epoch
[17:17:38.009] iteration 1 : loss : 0.642443 cons_dist: 0.200542, loss_weight: 0.000674
[17:18:21.594] iteration 79 : loss : 0.458237 cons_dist: 0.014462, loss_weight: 0.000674
[17:18:22.081] iteration 80 : loss : 0.481574 cons_dist: 0.007952, loss_weight: 0.000674
[17:18:23.131] iteration 81 : loss : 0.440078 cons_dist: 0.008276, loss_weight: 0.000674
[17:18:23.619] iteration 82 : loss : 0.363733 cons_dist: 0.009130, loss_weight: 0.000674
[17:18:24.108] iteration 83 : loss : 0.385201 cons_dist: 0.025988, loss_weight: 0.000674
[17:18:24.596] iteration 84 : loss : 0.345985 cons_dist: 0.008120, loss_weight: 0.000674
[17:18:25.085] iteration 85 : loss : 0.389077 cons_dist: 0.016358, loss_weight: 0.000674
[17:18:25.572] iteration 86 : loss : 0.396735 cons_dist: 0.007588, loss_weight: 0.000674
[17:18:26.061] iteration 87 : loss : 0.342801 cons_dist: 0.016818, loss_weight: 0.000674
[17:18:26.550] iteration 88 : loss : 0.451282 cons_dist: 0.011445, loss_weight: 0.000674
[17:18:27.691] iteration 89 : loss : 0.338661 cons_dist: 0.009169, loss_weight: 0.000674
[17:18:28.180] iteration 90 : loss : 0.481514 cons_dist: 0.006362, loss_weight: 0.000674
[17:18:28.669] iteration 91 : loss : 0.334299 cons_dist: 0.007804, loss_weight: 0.000674
[17:18:29.158] iteration 92 : loss : 0.341771 cons_dist: 0.007845, loss_weight: 0.000674
[17:18:29.646] iteration 93 : loss : 0.376754 cons_dist: 0.011567, loss_weight: 0.000674
[17:18:30.135] iteration 94 : loss : 0.308332 cons_dist: 0.017596, loss_weight: 0.000674
[17:18:30.625] iteration 95 : loss : 0.332313 cons_dist: 0.005118, loss_weight: 0.000674
[17:18:31.115] iteration 96 : loss : 0.346828 cons_dist: 0.005696, loss_weight: 0.000674
[17:18:32.194] iteration 97 : loss : 0.348737 cons_dist: 0.004852, loss_weight: 0.000674
[17:18:32.684] iteration 98 : loss : 0.235169 cons_dist: 0.009170, loss_weight: 0.000674
[17:18:33.174] iteration 99 : loss : 0.338864 cons_dist: 0.015172, loss_weight: 0.000674
[17:18:33.664] iteration 100 : loss : 0.278836 cons_dist: 0.016939, loss_weight: 0.000674
[17:18:34.349] iteration 101 : loss : 0.329167 cons_dist: 0.010669, loss_weight: 0.000674
[17:18:34.839] iteration 102 : loss : 0.309678 cons_dist: 0.007072, loss_weight: 0.000674
[17:18:35.328] iteration 103 : loss : 0.373800 cons_dist: 0.012470, loss_weight: 0.000674
[17:18:35.818] iteration 104 : loss : 0.488438 cons_dist: 0.013122, loss_weight: 0.000674
[17:18:36.920] iteration 105 : loss : 0.307251 cons_dist: 0.012373, loss_weight: 0.000674
[17:18:37.411] iteration 106 : loss : 0.316279 cons_dist: 0.008094, loss_weight: 0.000674
[17:18:37.902] iteration 107 : loss : 0.446179 cons_dist: 0.009537, loss_weight: 0.000674
[17:18:38.392] iteration 108 : loss : 0.252381 cons_dist: 0.007918, loss_weight: 0.000674
[17:18:38.883] iteration 109 : loss : 0.292951 cons_dist: 0.008660, loss_weight: 0.000674
[17:18:39.374] iteration 110 : loss : 0.256912 cons_dist: 0.014279, loss_weight: 0.000674
[17:18:39.864] iteration 111 : loss : 0.250096 cons_dist: 0.013856, loss_weight: 0.000674
[17:18:40.354] iteration 112 : loss : 0.377828 cons_dist: 0.006867, loss_weight: 0.000674
[17:18:41.456] iteration 113 : loss : 0.318694 cons_dist: 0.007532, loss_weight: 0.000674
[17:18:41.946] iteration 114 : loss : 0.315460 cons_dist: 0.008487, loss_weight: 0.000674
[17:18:42.437] iteration 115 : loss : 0.320096 cons_dist: 0.018753, loss_weight: 0.000674
[17:18:42.928] iteration 116 : loss : 0.286880 cons_dist: 0.006461, loss_weight: 0.000674
[17:18:43.417] iteration 117 : loss : 0.290248 cons_dist: 0.005841, loss_weight: 0.000674
[17:18:43.908] iteration 118 : loss : 0.413821 cons_dist: 0.006041, loss_weight: 0.000674
[17:18:44.399] iteration 119 : loss : 0.276453 cons_dist: 0.007589, loss_weight: 0.000674
[17:18:44.888] iteration 120 : loss : 0.389338 cons_dist: 0.007246, loss_weight: 0.000674
[17:18:46.023] iteration 121 : loss : 0.216975 cons_dist: 0.007309, loss_weight: 0.000674
[17:18:46.513] iteration 122 : loss : 0.274204 cons_dist: 0.014893, loss_weight: 0.000674
[17:18:47.004] iteration 123 : loss : 0.377109 cons_dist: 0.006563, loss_weight: 0.000674
[17:18:47.496] iteration 124 : loss : 0.349236 cons_dist: 0.004635, loss_weight: 0.000674
[17:18:47.987] iteration 125 : loss : 0.290879 cons_dist: 0.009075, loss_weight: 0.000674
[17:18:48.479] iteration 126 : loss : 0.287167 cons_dist: 0.013280, loss_weight: 0.000674
[17:18:48.971] iteration 127 : loss : 0.306217 cons_dist: 0.007012, loss_weight: 0.000674
[17:18:49.462] iteration 128 : loss : 0.314188 cons_dist: 0.015434, loss_weight: 0.000674
[17:18:50.599] iteration 129 : loss : 0.323602 cons_dist: 0.005976, loss_weight: 0.000674
[17:18:51.090] iteration 130 : loss : 0.402469 cons_dist: 0.017194, loss_weight: 0.000674
[17:18:51.581] iteration 131 : loss : 0.394622 cons_dist: 0.009513, loss_weight: 0.000674
[17:18:52.073] iteration 132 : loss : 0.205006 cons_dist: 0.005221, loss_weight: 0.000674
[17:18:52.565] iteration 133 : loss : 0.201047 cons_dist: 0.011095, loss_weight: 0.000674
[17:18:53.057] iteration 134 : loss : 0.290294 cons_dist: 0.011376, loss_weight: 0.000674
[17:18:53.548] iteration 135 : loss : 0.481328 cons_dist: 0.009963, loss_weight: 0.000674
[17:18:54.041] iteration 136 : loss : 0.343492 cons_dist: 0.003867, loss_weight: 0.000674
[17:18:55.167] iteration 137 : loss : 0.435253 cons_dist: 0.004230, loss_weight: 0.000674
[17:18:55.658] iteration 138 : loss : 0.371784 cons_dist: 0.006188, loss_weight: 0.000674
[17:18:56.148] iteration 139 : loss : 0.335123 cons_dist: 0.006287, loss_weight: 0.000674
[17:18:56.639] iteration 140 : loss : 0.324533 cons_dist: 0.002807, loss_weight: 0.000674
[17:18:57.132] iteration 141 : loss : 0.229070 cons_dist: 0.003048, loss_weight: 0.000674
[17:18:57.623] iteration 142 : loss : 0.347270 cons_dist: 0.004902, loss_weight: 0.000674
[17:18:58.115] iteration 143 : loss : 0.372408 cons_dist: 0.003401, loss_weight: 0.000674
[17:18:58.607] iteration 144 : loss : 0.273938 cons_dist: 0.004682, loss_weight: 0.000674
[17:18:59.770] iteration 145 : loss : 0.368516 cons_dist: 0.004427, loss_weight: 0.000674
[17:19:00.262] iteration 146 : loss : 0.257314 cons_dist: 0.002695, loss_weight: 0.000674
[17:19:00.753] iteration 147 : loss : 0.275810 cons_dist: 0.018902, loss_weight: 0.000674
[17:19:01.244] iteration 148 : loss : 0.292543 cons_dist: 0.007362, loss_weight: 0.000674
[17:19:01.736] iteration 149 : loss : 0.179138 cons_dist: 0.005323, loss_weight: 0.000674
[17:19:02.228] iteration 150 : loss : 0.215024 cons_dist: 0.003921, loss_weight: 0.000674
[17:19:02.904] iteration 151 : loss : 0.261539 cons_dist: 0.018695, loss_weight: 0.000862
[17:19:03.395] iteration 152 : loss : 0.421223 cons_dist: 0.021953, loss_weight: 0.000862
[17:19:04.508] iteration 153 : loss : 0.206588 cons_dist: 0.009524, loss_weight: 0.000862
[17:19:04.999] iteration 154 : loss : 0.302337 cons_dist: 0.004821, loss_weight: 0.000862
[17:19:05.490] iteration 155 : loss : 0.288213 cons_dist: 0.004468, loss_weight: 0.000862
[17:19:05.981] iteration 156 : loss : 0.257097 cons_dist: 0.015188, loss_weight: 0.000862
[17:19:06.472] iteration 157 : loss : 0.283565 cons_dist: 0.011344, loss_weight: 0.000862
[17:19:06.963] iteration 158 : loss : 0.313816 cons_dist: 0.007635, loss_weight: 0.000862
[17:19:07.455] iteration 159 : loss : 0.299241 cons_dist: 0.029552, loss_weight: 0.000862
[17:19:07.947] iteration 160 : loss : 0.208072 cons_dist: 0.004878, loss_weight: 0.000862
[17:19:09.025] iteration 161 : loss : 0.257291 cons_dist: 0.009334, loss_weight: 0.000862
[17:19:09.517] iteration 162 : loss : 0.232054 cons_dist: 0.011321, loss_weight: 0.000862
[17:19:10.011] iteration 163 : loss : 0.327643 cons_dist: 0.014512, loss_weight: 0.000862
[17:19:10.504] iteration 164 : loss : 0.309831 cons_dist: 0.033996, loss_weight: 0.000862
[17:19:10.997] iteration 165 : loss : 0.363761 cons_dist: 0.011381, loss_weight: 0.000862
[17:19:11.490] iteration 166 : loss : 0.247603 cons_dist: 0.010299, loss_weight: 0.000862
[17:19:11.983] iteration 167 : loss : 0.284488 cons_dist: 0.004560, loss_weight: 0.000862
[17:19:12.476] iteration 168 : loss : 0.494714 cons_dist: 0.014316, loss_weight: 0.000862
[17:19:13.561] iteration 169 : loss : 0.222316 cons_dist: 0.010012, loss_weight: 0.000862
[17:19:14.053] iteration 170 : loss : 0.160684 cons_dist: 0.004311, loss_weight: 0.000862
[17:19:14.545] iteration 171 : loss : 0.161507 cons_dist: 0.009883, loss_weight: 0.000862
[17:19:15.037] iteration 172 : loss : 0.240877 cons_dist: 0.004451, loss_weight: 0.000862
[17:19:15.529] iteration 173 : loss : 0.259441 cons_dist: 0.015382, loss_weight: 0.000862
[17:19:16.021] iteration 174 : loss : 0.203250 cons_dist: 0.019981, loss_weight: 0.000862
[17:19:16.514] iteration 175 : loss : 0.337826 cons_dist: 0.008494, loss_weight: 0.000862
[17:19:17.005] iteration 176 : loss : 0.352522 cons_dist: 0.010056, loss_weight: 0.000862
[17:19:18.118] iteration 177 : loss : 0.169486 cons_dist: 0.004528, loss_weight: 0.000862
[17:19:18.612] iteration 178 : loss : 0.179219 cons_dist: 0.004805, loss_weight: 0.000862
[17:19:19.104] iteration 179 : loss : 0.257003 cons_dist: 0.003917, loss_weight: 0.000862
[17:19:19.596] iteration 180 : loss : 0.239567 cons_dist: 0.009067, loss_weight: 0.000862
[17:19:20.090] iteration 181 : loss : 0.279292 cons_dist: 0.020829, loss_weight: 0.000862
[17:19:20.583] iteration 182 : loss : 0.259002 cons_dist: 0.018201, loss_weight: 0.000862
[17:19:21.076] iteration 183 : loss : 0.279968 cons_dist: 0.021312, loss_weight: 0.000862
[17:19:21.569] iteration 184 : loss : 0.283052 cons_dist: 0.003862, loss_weight: 0.000862
[17:19:22.692] iteration 185 : loss : 0.261769 cons_dist: 0.004829, loss_weight: 0.000862
[17:19:23.186] iteration 186 : loss : 0.408650 cons_dist: 0.004905, loss_weight: 0.000862
[17:19:23.679] iteration 187 : loss : 0.195426 cons_dist: 0.005928, loss_weight: 0.000862
[17:19:24.173] iteration 188 : loss : 0.254632 cons_dist: 0.008387, loss_weight: 0.000862
[17:19:24.666] iteration 189 : loss : 0.242951 cons_dist: 0.011798, loss_weight: 0.000862
[17:19:25.160] iteration 190 : loss : 0.320818 cons_dist: 0.005068, loss_weight: 0.000862
[17:19:25.653] iteration 191 : loss : 0.351343 cons_dist: 0.006286, loss_weight: 0.000862
[17:19:26.148] iteration 192 : loss : 0.200723 cons_dist: 0.002738, loss_weight: 0.000862
[17:19:27.309] iteration 193 : loss : 0.249175 cons_dist: 0.004371, loss_weight: 0.000862
[17:19:27.801] iteration 194 : loss : 0.192493 cons_dist: 0.008762, loss_weight: 0.000862
[17:19:28.294] iteration 195 : loss : 0.274657 cons_dist: 0.005953, loss_weight: 0.000862
[17:19:28.788] iteration 196 : loss : 0.432623 cons_dist: 0.032298, loss_weight: 0.000862
[17:19:29.281] iteration 197 : loss : 0.318671 cons_dist: 0.015634, loss_weight: 0.000862
[17:19:29.774] iteration 198 : loss : 0.200485 cons_dist: 0.007418, loss_weight: 0.000862
[17:19:30.267] iteration 199 : loss : 0.217037 cons_dist: 0.008532, loss_weight: 0.000862
[17:19:30.761] iteration 200 : loss : 0.276107 cons_dist: 0.004806, loss_weight: 0.000862
[17:19:32.177] iteration 201 : loss : 0.191874 cons_dist: 0.007666, loss_weight: 0.000862
[17:19:32.670] iteration 202 : loss : 0.314671 cons_dist: 0.004417, loss_weight: 0.000862
[17:19:33.162] iteration 203 : loss : 0.294395 cons_dist: 0.009966, loss_weight: 0.000862
[17:19:33.654] iteration 204 : loss : 0.395756 cons_dist: 0.004301, loss_weight: 0.000862
[17:19:34.146] iteration 205 : loss : 0.220756 cons_dist: 0.012611, loss_weight: 0.000862
[17:19:34.639] iteration 206 : loss : 0.243172 cons_dist: 0.003679, loss_weight: 0.000862
[17:19:35.131] iteration 207 : loss : 0.246780 cons_dist: 0.022265, loss_weight: 0.000862
[17:19:35.624] iteration 208 : loss : 0.203205 cons_dist: 0.009444, loss_weight: 0.000862
[17:19:36.626] iteration 209 : loss : 0.180392 cons_dist: 0.016888, loss_weight: 0.000862
[17:19:37.120] iteration 210 : loss : 0.235781 cons_dist: 0.009243, loss_weight: 0.000862
[17:19:37.613] iteration 211 : loss : 0.338996 cons_dist: 0.011348, loss_weight: 0.000862
[17:19:38.108] iteration 212 : loss : 0.317327 cons_dist: 0.022597, loss_weight: 0.000862
[17:19:38.603] iteration 213 : loss : 0.138620 cons_dist: 0.007263, loss_weight: 0.000862
[17:19:39.097] iteration 214 : loss : 0.267559 cons_dist: 0.006820, loss_weight: 0.000862
[17:19:39.590] iteration 215 : loss : 0.149895 cons_dist: 0.006115, loss_weight: 0.000862
[17:19:40.085] iteration 216 : loss : 0.148240 cons_dist: 0.025300, loss_weight: 0.000862
[17:19:41.277] iteration 217 : loss : 0.193097 cons_dist: 0.013489, loss_weight: 0.000862
[17:19:41.769] iteration 218 : loss : 0.305668 cons_dist: 0.006280, loss_weight: 0.000862
[17:19:42.263] iteration 219 : loss : 0.171265 cons_dist: 0.031930, loss_weight: 0.000862
[17:19:42.756] iteration 220 : loss : 0.175996 cons_dist: 0.013523, loss_weight: 0.000862
[17:19:43.249] iteration 221 : loss : 0.171135 cons_dist: 0.005419, loss_weight: 0.000862
[17:19:43.744] iteration 222 : loss : 0.161526 cons_dist: 0.007748, loss_weight: 0.000862
[17:19:44.236] iteration 223 : loss : 0.271151 cons_dist: 0.006563, loss_weight: 0.000862
[17:19:44.728] iteration 224 : loss : 0.301669 cons_dist: 0.004509, loss_weight: 0.000862
[17:19:45.831] iteration 225 : loss : 0.275129 cons_dist: 0.004156, loss_weight: 0.000862
[17:19:46.324] iteration 226 : loss : 0.251484 cons_dist: 0.002904, loss_weight: 0.000862
[17:19:46.816] iteration 227 : loss : 0.400161 cons_dist: 0.008600, loss_weight: 0.000862
[17:19:47.309] iteration 228 : loss : 0.287524 cons_dist: 0.021546, loss_weight: 0.000862
[17:19:47.802] iteration 229 : loss : 0.201652 cons_dist: 0.010309, loss_weight: 0.000862
[17:19:48.296] iteration 230 : loss : 0.550983 cons_dist: 0.011696, loss_weight: 0.000862
[17:19:48.789] iteration 231 : loss : 0.176082 cons_dist: 0.011684, loss_weight: 0.000862
[17:19:49.283] iteration 232 : loss : 0.158493 cons_dist: 0.011343, loss_weight: 0.000862
[17:19:50.361] iteration 233 : loss : 0.327632 cons_dist: 0.009904, loss_weight: 0.000862
[17:19:50.854] iteration 234 : loss : 0.226576 cons_dist: 0.015409, loss_weight: 0.000862
[17:19:51.349] iteration 235 : loss : 0.363489 cons_dist: 0.011485, loss_weight: 0.000862
[17:19:51.844] iteration 236 : loss : 0.301425 cons_dist: 0.004322, loss_weight: 0.000862
[17:19:52.338] iteration 237 : loss : 0.198173 cons_dist: 0.010577, loss_weight: 0.000862
[17:19:52.832] iteration 238 : loss : 0.228353 cons_dist: 0.003740, loss_weight: 0.000862
[17:19:53.326] iteration 239 : loss : 0.242093 cons_dist: 0.009745, loss_weight: 0.000862
[17:19:53.821] iteration 240 : loss : 0.167321 cons_dist: 0.011712, loss_weight: 0.000862
[17:19:54.955] iteration 241 : loss : 0.234212 cons_dist: 0.006343, loss_weight: 0.000862
[17:19:55.449] iteration 242 : loss : 0.263889 cons_dist: 0.003388, loss_weight: 0.000862
[17:19:55.942] iteration 243 : loss : 0.228877 cons_dist: 0.006600, loss_weight: 0.000862
[17:19:56.436] iteration 244 : loss : 0.181221 cons_dist: 0.020556, loss_weight: 0.000862
[17:19:56.930] iteration 245 : loss : 0.225328 cons_dist: 0.007549, loss_weight: 0.000862
[17:19:57.424] iteration 246 : loss : 0.163749 cons_dist: 0.014775, loss_weight: 0.000862
[17:19:57.918] iteration 247 : loss : 0.215370 cons_dist: 0.011807, loss_weight: 0.000862
[17:19:58.411] iteration 248 : loss : 0.283015 cons_dist: 0.022404, loss_weight: 0.000862
[17:19:59.580] iteration 249 : loss : 0.155727 cons_dist: 0.004693, loss_weight: 0.000862
[17:20:00.073] iteration 250 : loss : 0.296909 cons_dist: 0.010532, loss_weight: 0.000862
[17:20:00.748] iteration 251 : loss : 0.164773 cons_dist: 0.008939, loss_weight: 0.000862
[17:20:01.240] iteration 252 : loss : 0.169974 cons_dist: 0.003356, loss_weight: 0.000862
[17:20:01.734] iteration 253 : loss : 0.252370 cons_dist: 0.007229, loss_weight: 0.000862
[17:20:02.226] iteration 254 : loss : 0.278629 cons_dist: 0.011659, loss_weight: 0.000862
[17:20:02.721] iteration 255 : loss : 0.208662 cons_dist: 0.008553, loss_weight: 0.000862
[17:20:03.214] iteration 256 : loss : 0.238120 cons_dist: 0.003530, loss_weight: 0.000862
[17:20:04.357] iteration 257 : loss : 0.262732 cons_dist: 0.001817, loss_weight: 0.000862
[17:20:04.851] iteration 258 : loss : 0.183663 cons_dist: 0.012887, loss_weight: 0.000862
[17:20:05.343] iteration 259 : loss : 0.191405 cons_dist: 0.029281, loss_weight: 0.000862
[17:20:05.837] iteration 260 : loss : 0.163106 cons_dist: 0.007439, loss_weight: 0.000862
[17:20:06.331] iteration 261 : loss : 0.185215 cons_dist: 0.009152, loss_weight: 0.000862
[17:20:06.825] iteration 262 : loss : 0.152622 cons_dist: 0.009475, loss_weight: 0.000862
[17:20:07.319] iteration 263 : loss : 0.142746 cons_dist: 0.015432, loss_weight: 0.000862
[17:20:07.812] iteration 264 : loss : 0.194865 cons_dist: 0.005376, loss_weight: 0.000862
[17:20:08.957] iteration 265 : loss : 0.249009 cons_dist: 0.016705, loss_weight: 0.000862
[17:20:09.451] iteration 266 : loss : 0.270592 cons_dist: 0.002938, loss_weight: 0.000862
[17:20:09.946] iteration 267 : loss : 0.220102 cons_dist: 0.009618, loss_weight: 0.000862
[17:20:10.440] iteration 268 : loss : 0.226462 cons_dist: 0.003072, loss_weight: 0.000862
[17:20:10.935] iteration 269 : loss : 0.203123 cons_dist: 0.007611, loss_weight: 0.000862
[17:20:11.431] iteration 270 : loss : 0.419395 cons_dist: 0.009771, loss_weight: 0.000862
[17:20:11.925] iteration 271 : loss : 0.179377 cons_dist: 0.018115, loss_weight: 0.000862
[17:20:12.420] iteration 272 : loss : 0.286763 cons_dist: 0.011667, loss_weight: 0.000862
[17:20:13.547] iteration 273 : loss : 0.140953 cons_dist: 0.044708, loss_weight: 0.000862
[17:20:14.040] iteration 274 : loss : 0.154229 cons_dist: 0.021302, loss_weight: 0.000862
[17:20:14.534] iteration 275 : loss : 0.164159 cons_dist: 0.009453, loss_weight: 0.000862
[17:20:15.029] iteration 276 : loss : 0.215313 cons_dist: 0.007867, loss_weight: 0.000862
[17:20:15.522] iteration 277 : loss : 0.140856 cons_dist: 0.013325, loss_weight: 0.000862
[17:20:16.016] iteration 278 : loss : 0.165320 cons_dist: 0.006480, loss_weight: 0.000862
