[17:31:20.293] Namespace(root_path='../data/2018LA_Seg_Training Set/', exp='UAMT-MT-BAM-UNLABEL', max_iterations=6000, batch_size=4, labeled_bs=2, base_lr=0.01, deterministic=1, seed=1337, gpu='0', ema_decay=0.99, consistency_type='mse', consistency=0.1, consistency_rampup=40.0)
[17:31:20.614] 8 itertations per epoch
[17:31:23.156] iteration 1 : loss : 0.599777 cons_dist: 0.116453, loss_weight: 0.000674
[17:32:45.663] iteration 34 : loss : 0.435988 cons_dist: 0.007085, loss_weight: 0.000674
[17:32:46.244] iteration 35 : loss : 0.454905 cons_dist: 0.005219, loss_weight: 0.000674
[17:32:46.827] iteration 36 : loss : 0.446833 cons_dist: 0.008711, loss_weight: 0.000674
[17:32:47.410] iteration 37 : loss : 0.448599 cons_dist: 0.008130, loss_weight: 0.000674
[17:32:47.994] iteration 38 : loss : 0.461246 cons_dist: 0.017118, loss_weight: 0.000674
[17:32:48.578] iteration 39 : loss : 0.472717 cons_dist: 0.014009, loss_weight: 0.000674
[17:32:49.160] iteration 40 : loss : 0.460403 cons_dist: 0.005300, loss_weight: 0.000674
[17:32:50.362] iteration 41 : loss : 0.390668 cons_dist: 0.017483, loss_weight: 0.000674
[17:32:50.945] iteration 42 : loss : 0.428535 cons_dist: 0.005672, loss_weight: 0.000674
[17:32:51.529] iteration 43 : loss : 0.481833 cons_dist: 0.015262, loss_weight: 0.000674
[17:32:52.113] iteration 44 : loss : 0.399152 cons_dist: 0.001962, loss_weight: 0.000674
[17:32:52.698] iteration 45 : loss : 0.409105 cons_dist: 0.004994, loss_weight: 0.000674
[17:32:53.282] iteration 46 : loss : 0.434756 cons_dist: 0.004396, loss_weight: 0.000674
[17:32:53.866] iteration 47 : loss : 0.443283 cons_dist: 0.010530, loss_weight: 0.000674
[17:32:54.451] iteration 48 : loss : 0.433327 cons_dist: 0.008054, loss_weight: 0.000674
[17:32:55.666] iteration 49 : loss : 0.408222 cons_dist: 0.002619, loss_weight: 0.000674
[17:32:56.252] iteration 50 : loss : 0.458417 cons_dist: 0.031124, loss_weight: 0.000674
[17:32:56.982] iteration 51 : loss : 0.474069 cons_dist: 0.017285, loss_weight: 0.000674
[17:32:57.566] iteration 52 : loss : 0.437568 cons_dist: 0.010302, loss_weight: 0.000674
[17:32:58.151] iteration 53 : loss : 0.428583 cons_dist: 0.004278, loss_weight: 0.000674
[17:32:58.736] iteration 54 : loss : 0.433354 cons_dist: 0.007395, loss_weight: 0.000674
[17:32:59.321] iteration 55 : loss : 0.453534 cons_dist: 0.030003, loss_weight: 0.000674
[17:32:59.904] iteration 56 : loss : 0.353487 cons_dist: 0.008021, loss_weight: 0.000674
[17:33:01.106] iteration 57 : loss : 0.350013 cons_dist: 0.008246, loss_weight: 0.000674
[17:33:01.693] iteration 58 : loss : 0.420035 cons_dist: 0.003243, loss_weight: 0.000674
[17:33:02.280] iteration 59 : loss : 0.429045 cons_dist: 0.005764, loss_weight: 0.000674
[17:33:02.865] iteration 60 : loss : 0.367088 cons_dist: 0.007664, loss_weight: 0.000674
[17:33:03.452] iteration 61 : loss : 0.354256 cons_dist: 0.004020, loss_weight: 0.000674
[17:33:04.038] iteration 62 : loss : 0.438857 cons_dist: 0.002025, loss_weight: 0.000674
[17:33:04.622] iteration 63 : loss : 0.403330 cons_dist: 0.009474, loss_weight: 0.000674
[17:33:05.207] iteration 64 : loss : 0.325016 cons_dist: 0.006002, loss_weight: 0.000674
[17:33:06.401] iteration 65 : loss : 0.360307 cons_dist: 0.016798, loss_weight: 0.000674
[17:33:06.990] iteration 66 : loss : 0.363551 cons_dist: 0.019643, loss_weight: 0.000674
[17:33:07.581] iteration 67 : loss : 0.416395 cons_dist: 0.004408, loss_weight: 0.000674
[17:33:08.168] iteration 68 : loss : 0.359689 cons_dist: 0.011716, loss_weight: 0.000674
[17:33:08.756] iteration 69 : loss : 0.383771 cons_dist: 0.018896, loss_weight: 0.000674
[17:33:09.344] iteration 70 : loss : 0.367035 cons_dist: 0.028186, loss_weight: 0.000674
[17:33:09.933] iteration 71 : loss : 0.426130 cons_dist: 0.013653, loss_weight: 0.000674
[17:33:10.519] iteration 72 : loss : 0.410286 cons_dist: 0.004509, loss_weight: 0.000674
[17:33:11.735] iteration 73 : loss : 0.414547 cons_dist: 0.008109, loss_weight: 0.000674
[17:33:12.322] iteration 74 : loss : 0.386683 cons_dist: 0.009309, loss_weight: 0.000674
[17:33:12.909] iteration 75 : loss : 0.385155 cons_dist: 0.004455, loss_weight: 0.000674
[17:33:13.497] iteration 76 : loss : 0.314864 cons_dist: 0.012122, loss_weight: 0.000674
[17:33:14.084] iteration 77 : loss : 0.329252 cons_dist: 0.006418, loss_weight: 0.000674
[17:33:14.672] iteration 78 : loss : 0.408378 cons_dist: 0.006340, loss_weight: 0.000674
[17:33:15.260] iteration 79 : loss : 0.385446 cons_dist: 0.006270, loss_weight: 0.000674
[17:33:15.848] iteration 80 : loss : 0.374334 cons_dist: 0.009386, loss_weight: 0.000674
[17:33:17.018] iteration 81 : loss : 0.351489 cons_dist: 0.005133, loss_weight: 0.000674
[17:33:17.608] iteration 82 : loss : 0.363397 cons_dist: 0.011128, loss_weight: 0.000674
[17:33:18.197] iteration 83 : loss : 0.367277 cons_dist: 0.013305, loss_weight: 0.000674
[17:33:18.785] iteration 84 : loss : 0.421577 cons_dist: 0.003435, loss_weight: 0.000674
[17:33:19.374] iteration 85 : loss : 0.341381 cons_dist: 0.010302, loss_weight: 0.000674
[17:33:19.963] iteration 86 : loss : 0.349868 cons_dist: 0.008385, loss_weight: 0.000674
[17:33:20.551] iteration 87 : loss : 0.359136 cons_dist: 0.030720, loss_weight: 0.000674
[17:33:21.140] iteration 88 : loss : 0.354919 cons_dist: 0.009578, loss_weight: 0.000674
[17:33:22.377] iteration 89 : loss : 0.337006 cons_dist: 0.006310, loss_weight: 0.000674
[17:33:22.967] iteration 90 : loss : 0.344361 cons_dist: 0.003963, loss_weight: 0.000674
[17:33:23.555] iteration 91 : loss : 0.340462 cons_dist: 0.002123, loss_weight: 0.000674
[17:33:24.145] iteration 92 : loss : 0.309939 cons_dist: 0.002475, loss_weight: 0.000674
[17:33:24.734] iteration 93 : loss : 0.323424 cons_dist: 0.008023, loss_weight: 0.000674
[17:33:25.322] iteration 94 : loss : 0.270751 cons_dist: 0.019985, loss_weight: 0.000674
[17:33:25.912] iteration 95 : loss : 0.372535 cons_dist: 0.023486, loss_weight: 0.000674
[17:33:26.501] iteration 96 : loss : 0.363976 cons_dist: 0.004642, loss_weight: 0.000674
[17:33:27.692] iteration 97 : loss : 0.321122 cons_dist: 0.004833, loss_weight: 0.000674
[17:33:28.282] iteration 98 : loss : 0.312358 cons_dist: 0.015492, loss_weight: 0.000674
[17:33:28.874] iteration 99 : loss : 0.371306 cons_dist: 0.013426, loss_weight: 0.000674
[17:33:29.464] iteration 100 : loss : 0.305570 cons_dist: 0.017116, loss_weight: 0.000674
[17:33:30.274] iteration 101 : loss : 0.271065 cons_dist: 0.008429, loss_weight: 0.000674
[17:33:30.863] iteration 102 : loss : 0.371695 cons_dist: 0.011614, loss_weight: 0.000674
[17:33:31.454] iteration 103 : loss : 0.557581 cons_dist: 0.012003, loss_weight: 0.000674
[17:33:32.044] iteration 104 : loss : 0.442649 cons_dist: 0.009810, loss_weight: 0.000674
[17:33:33.230] iteration 105 : loss : 0.342746 cons_dist: 0.016707, loss_weight: 0.000674
[17:33:33.822] iteration 106 : loss : 0.363737 cons_dist: 0.007141, loss_weight: 0.000674
[17:33:34.415] iteration 107 : loss : 0.415051 cons_dist: 0.004320, loss_weight: 0.000674
[17:33:35.007] iteration 108 : loss : 0.292923 cons_dist: 0.005915, loss_weight: 0.000674
[17:33:35.596] iteration 109 : loss : 0.438085 cons_dist: 0.003652, loss_weight: 0.000674
[17:33:36.186] iteration 110 : loss : 0.343406 cons_dist: 0.017037, loss_weight: 0.000674
[17:33:36.774] iteration 111 : loss : 0.347471 cons_dist: 0.007184, loss_weight: 0.000674
[17:33:37.365] iteration 112 : loss : 0.375334 cons_dist: 0.005806, loss_weight: 0.000674
[17:33:38.600] iteration 113 : loss : 0.323397 cons_dist: 0.005170, loss_weight: 0.000674
[17:33:39.191] iteration 114 : loss : 0.325700 cons_dist: 0.004119, loss_weight: 0.000674
[17:33:39.781] iteration 115 : loss : 0.403006 cons_dist: 0.022626, loss_weight: 0.000674
[17:33:40.370] iteration 116 : loss : 0.351538 cons_dist: 0.003996, loss_weight: 0.000674
[17:33:40.961] iteration 117 : loss : 0.416926 cons_dist: 0.008715, loss_weight: 0.000674
[17:33:41.551] iteration 118 : loss : 0.332339 cons_dist: 0.003902, loss_weight: 0.000674
[17:33:42.140] iteration 119 : loss : 0.359631 cons_dist: 0.010916, loss_weight: 0.000674
[17:33:42.730] iteration 120 : loss : 0.325373 cons_dist: 0.007573, loss_weight: 0.000674
[17:33:43.967] iteration 121 : loss : 0.372665 cons_dist: 0.011703, loss_weight: 0.000674
[17:33:44.556] iteration 122 : loss : 0.339254 cons_dist: 0.009445, loss_weight: 0.000674
[17:33:45.148] iteration 123 : loss : 0.447325 cons_dist: 0.022064, loss_weight: 0.000674
[17:33:45.739] iteration 124 : loss : 0.333521 cons_dist: 0.003226, loss_weight: 0.000674
[17:33:46.331] iteration 125 : loss : 0.330978 cons_dist: 0.007589, loss_weight: 0.000674
[17:33:46.923] iteration 126 : loss : 0.321474 cons_dist: 0.009359, loss_weight: 0.000674
[17:33:47.513] iteration 127 : loss : 0.310068 cons_dist: 0.008284, loss_weight: 0.000674
[17:33:48.103] iteration 128 : loss : 0.425630 cons_dist: 0.006137, loss_weight: 0.000674
[17:33:49.372] iteration 129 : loss : 0.260764 cons_dist: 0.008065, loss_weight: 0.000674
[17:33:49.963] iteration 130 : loss : 0.307143 cons_dist: 0.005633, loss_weight: 0.000674
[17:33:50.554] iteration 131 : loss : 0.348821 cons_dist: 0.012676, loss_weight: 0.000674
[17:33:51.144] iteration 132 : loss : 0.294995 cons_dist: 0.004584, loss_weight: 0.000674
[17:33:51.734] iteration 133 : loss : 0.275336 cons_dist: 0.004860, loss_weight: 0.000674
[17:33:52.324] iteration 134 : loss : 0.266790 cons_dist: 0.022090, loss_weight: 0.000674
[17:33:52.915] iteration 135 : loss : 0.358109 cons_dist: 0.003822, loss_weight: 0.000674
[17:33:53.506] iteration 136 : loss : 0.305645 cons_dist: 0.002475, loss_weight: 0.000674
[17:33:54.691] iteration 137 : loss : 0.341911 cons_dist: 0.003020, loss_weight: 0.000674
[17:33:55.285] iteration 138 : loss : 0.270052 cons_dist: 0.009094, loss_weight: 0.000674
[17:33:55.877] iteration 139 : loss : 0.240741 cons_dist: 0.009107, loss_weight: 0.000674
[17:33:56.468] iteration 140 : loss : 0.284340 cons_dist: 0.002295, loss_weight: 0.000674
[17:33:57.060] iteration 141 : loss : 0.298040 cons_dist: 0.002901, loss_weight: 0.000674
[17:33:57.650] iteration 142 : loss : 0.395157 cons_dist: 0.005942, loss_weight: 0.000674
[17:33:58.240] iteration 143 : loss : 0.329887 cons_dist: 0.003183, loss_weight: 0.000674
[17:33:58.830] iteration 144 : loss : 0.315527 cons_dist: 0.005173, loss_weight: 0.000674
[17:34:00.054] iteration 145 : loss : 0.266347 cons_dist: 0.001673, loss_weight: 0.000674
[17:34:00.646] iteration 146 : loss : 0.382836 cons_dist: 0.003726, loss_weight: 0.000674
[17:34:01.238] iteration 147 : loss : 0.263117 cons_dist: 0.006178, loss_weight: 0.000674
[17:34:01.828] iteration 148 : loss : 0.322907 cons_dist: 0.008124, loss_weight: 0.000674
[17:34:02.420] iteration 149 : loss : 0.304404 cons_dist: 0.003099, loss_weight: 0.000674
[17:34:03.010] iteration 150 : loss : 0.260607 cons_dist: 0.005990, loss_weight: 0.000674
[17:34:03.758] iteration 151 : loss : 0.246977 cons_dist: 0.011627, loss_weight: 0.000862
[17:34:04.348] iteration 152 : loss : 0.361742 cons_dist: 0.016396, loss_weight: 0.000862
[17:34:05.617] iteration 153 : loss : 0.266450 cons_dist: 0.012502, loss_weight: 0.000862
[17:34:06.207] iteration 154 : loss : 0.280201 cons_dist: 0.005617, loss_weight: 0.000862
[17:34:06.800] iteration 155 : loss : 0.381176 cons_dist: 0.016096, loss_weight: 0.000862
[17:34:07.391] iteration 156 : loss : 0.306584 cons_dist: 0.006350, loss_weight: 0.000862
[17:34:07.983] iteration 157 : loss : 0.264509 cons_dist: 0.007748, loss_weight: 0.000862
[17:34:08.574] iteration 158 : loss : 0.395981 cons_dist: 0.014539, loss_weight: 0.000862
[17:34:09.164] iteration 159 : loss : 0.405092 cons_dist: 0.029650, loss_weight: 0.000862
[17:34:09.755] iteration 160 : loss : 0.335356 cons_dist: 0.009535, loss_weight: 0.000862
[17:34:10.848] iteration 161 : loss : 0.401821 cons_dist: 0.006384, loss_weight: 0.000862
[17:34:11.440] iteration 162 : loss : 0.403476 cons_dist: 0.010154, loss_weight: 0.000862
[17:34:12.031] iteration 163 : loss : 0.440703 cons_dist: 0.011447, loss_weight: 0.000862
[17:34:12.622] iteration 164 : loss : 0.323618 cons_dist: 0.012026, loss_weight: 0.000862
[17:34:13.213] iteration 165 : loss : 0.326716 cons_dist: 0.004008, loss_weight: 0.000862
[17:34:13.804] iteration 166 : loss : 0.257442 cons_dist: 0.005039, loss_weight: 0.000862
[17:34:14.395] iteration 167 : loss : 0.376834 cons_dist: 0.014782, loss_weight: 0.000862
[17:34:14.987] iteration 168 : loss : 0.374848 cons_dist: 0.018895, loss_weight: 0.000862
[17:34:16.094] iteration 169 : loss : 0.279635 cons_dist: 0.009518, loss_weight: 0.000862
[17:34:16.686] iteration 170 : loss : 0.268730 cons_dist: 0.007700, loss_weight: 0.000862
[17:34:17.280] iteration 171 : loss : 0.234773 cons_dist: 0.012358, loss_weight: 0.000862
[17:34:17.874] iteration 172 : loss : 0.197512 cons_dist: 0.004021, loss_weight: 0.000862
[17:34:18.465] iteration 173 : loss : 0.338560 cons_dist: 0.012215, loss_weight: 0.000862
[17:34:19.057] iteration 174 : loss : 0.306295 cons_dist: 0.018869, loss_weight: 0.000862
[17:34:19.672] iteration 175 : loss : 0.284255 cons_dist: 0.002469, loss_weight: 0.000862
[17:34:20.321] iteration 176 : loss : 0.490842 cons_dist: 0.018971, loss_weight: 0.000862
[17:34:22.036] iteration 177 : loss : 0.218305 cons_dist: 0.004372, loss_weight: 0.000862
[17:34:23.139] iteration 178 : loss : 0.312496 cons_dist: 0.014126, loss_weight: 0.000862
[17:34:23.940] iteration 179 : loss : 0.278585 cons_dist: 0.027390, loss_weight: 0.000862
[17:34:24.561] iteration 180 : loss : 0.304817 cons_dist: 0.006797, loss_weight: 0.000862
[17:34:25.671] iteration 181 : loss : 0.417085 cons_dist: 0.007641, loss_weight: 0.000862
[17:34:26.781] iteration 182 : loss : 0.279644 cons_dist: 0.002794, loss_weight: 0.000862
[17:34:27.746] iteration 183 : loss : 0.299922 cons_dist: 0.007514, loss_weight: 0.000862
[17:34:28.337] iteration 184 : loss : 0.416179 cons_dist: 0.002834, loss_weight: 0.000862
[17:34:30.043] iteration 185 : loss : 0.351519 cons_dist: 0.002570, loss_weight: 0.000862
[17:34:31.155] iteration 186 : loss : 0.348413 cons_dist: 0.005047, loss_weight: 0.000862
[17:34:32.095] iteration 187 : loss : 0.231100 cons_dist: 0.008444, loss_weight: 0.000862
[17:34:32.688] iteration 188 : loss : 0.321771 cons_dist: 0.011850, loss_weight: 0.000862
[17:34:33.536] iteration 189 : loss : 0.279783 cons_dist: 0.004709, loss_weight: 0.000862
[17:34:34.650] iteration 190 : loss : 0.334443 cons_dist: 0.005595, loss_weight: 0.000862
[17:34:35.765] iteration 191 : loss : 0.368779 cons_dist: 0.004020, loss_weight: 0.000862
[17:34:36.767] iteration 192 : loss : 0.288769 cons_dist: 0.006713, loss_weight: 0.000862
[17:34:38.263] iteration 193 : loss : 0.451539 cons_dist: 0.003771, loss_weight: 0.000862
[17:34:39.380] iteration 194 : loss : 0.232148 cons_dist: 0.005979, loss_weight: 0.000862
[17:34:40.432] iteration 195 : loss : 0.366772 cons_dist: 0.005945, loss_weight: 0.000862
[17:34:41.030] iteration 196 : loss : 0.343200 cons_dist: 0.035186, loss_weight: 0.000862
[17:34:42.019] iteration 197 : loss : 0.301983 cons_dist: 0.026565, loss_weight: 0.000862
[17:34:43.132] iteration 198 : loss : 0.266576 cons_dist: 0.042293, loss_weight: 0.000862
[17:34:44.247] iteration 199 : loss : 0.264002 cons_dist: 0.010041, loss_weight: 0.000862
[17:34:45.355] iteration 200 : loss : 0.253228 cons_dist: 0.013362, loss_weight: 0.000862
[17:34:46.859] iteration 201 : loss : 0.195680 cons_dist: 0.009885, loss_weight: 0.000862
[17:34:47.976] iteration 202 : loss : 0.241398 cons_dist: 0.010070, loss_weight: 0.000862
[17:34:49.100] iteration 203 : loss : 0.251807 cons_dist: 0.026923, loss_weight: 0.000862
[17:34:49.850] iteration 204 : loss : 0.441136 cons_dist: 0.003125, loss_weight: 0.000862
[17:34:50.527] iteration 205 : loss : 0.289717 cons_dist: 0.004053, loss_weight: 0.000862
[17:34:51.645] iteration 206 : loss : 0.284286 cons_dist: 0.006351, loss_weight: 0.000862
[17:34:52.759] iteration 207 : loss : 0.274300 cons_dist: 0.027291, loss_weight: 0.000862
[17:34:53.877] iteration 208 : loss : 0.297376 cons_dist: 0.003055, loss_weight: 0.000862
[17:34:55.110] iteration 209 : loss : 0.294657 cons_dist: 0.031943, loss_weight: 0.000862
[17:34:56.223] iteration 210 : loss : 0.323209 cons_dist: 0.009793, loss_weight: 0.000862
[17:34:57.343] iteration 211 : loss : 0.295122 cons_dist: 0.016245, loss_weight: 0.000862
[17:34:58.459] iteration 212 : loss : 0.389085 cons_dist: 0.022730, loss_weight: 0.000862
[17:34:59.370] iteration 213 : loss : 0.318646 cons_dist: 0.011969, loss_weight: 0.000862
[17:34:59.965] iteration 214 : loss : 0.431097 cons_dist: 0.015284, loss_weight: 0.000862
[17:35:00.811] iteration 215 : loss : 0.426588 cons_dist: 0.003218, loss_weight: 0.000862
[17:35:01.921] iteration 216 : loss : 0.295604 cons_dist: 0.055087, loss_weight: 0.000862
[17:35:03.250] iteration 217 : loss : 0.285940 cons_dist: 0.003109, loss_weight: 0.000862
[17:35:03.928] iteration 218 : loss : 0.335443 cons_dist: 0.006535, loss_weight: 0.000862
[17:35:05.041] iteration 219 : loss : 0.294037 cons_dist: 0.009403, loss_weight: 0.000862
[17:35:06.157] iteration 220 : loss : 0.157937 cons_dist: 0.006581, loss_weight: 0.000862
[17:35:06.846] iteration 221 : loss : 0.407340 cons_dist: 0.006815, loss_weight: 0.000862
[17:35:07.577] iteration 222 : loss : 0.300105 cons_dist: 0.022265, loss_weight: 0.000862
[17:35:08.689] iteration 223 : loss : 0.253690 cons_dist: 0.007019, loss_weight: 0.000862
[17:35:09.806] iteration 224 : loss : 0.316782 cons_dist: 0.004869, loss_weight: 0.000862
[17:35:10.974] iteration 225 : loss : 0.308767 cons_dist: 0.005047, loss_weight: 0.000862
[17:35:12.078] iteration 226 : loss : 0.192192 cons_dist: 0.006580, loss_weight: 0.000862
[17:35:13.194] iteration 227 : loss : 0.288451 cons_dist: 0.010484, loss_weight: 0.000862
[17:35:14.228] iteration 228 : loss : 0.267934 cons_dist: 0.012134, loss_weight: 0.000862
[17:35:14.823] iteration 229 : loss : 0.263242 cons_dist: 0.013249, loss_weight: 0.000862
[17:35:15.817] iteration 230 : loss : 0.428501 cons_dist: 0.009721, loss_weight: 0.000862
[17:35:16.932] iteration 231 : loss : 0.212729 cons_dist: 0.005772, loss_weight: 0.000862
[17:35:18.040] iteration 232 : loss : 0.258079 cons_dist: 0.004419, loss_weight: 0.000862
[17:35:19.290] iteration 233 : loss : 0.239279 cons_dist: 0.020114, loss_weight: 0.000862
[17:35:20.410] iteration 234 : loss : 0.286099 cons_dist: 0.008795, loss_weight: 0.000862
[17:35:21.533] iteration 235 : loss : 0.273674 cons_dist: 0.012114, loss_weight: 0.000862
[17:35:22.170] iteration 236 : loss : 0.198487 cons_dist: 0.002592, loss_weight: 0.000862
[17:35:22.950] iteration 237 : loss : 0.234003 cons_dist: 0.005369, loss_weight: 0.000862
[17:35:24.061] iteration 238 : loss : 0.297000 cons_dist: 0.008125, loss_weight: 0.000862
[17:35:25.174] iteration 239 : loss : 0.234528 cons_dist: 0.006973, loss_weight: 0.000862
[17:35:25.768] iteration 240 : loss : 0.229697 cons_dist: 0.009889, loss_weight: 0.000862
[17:35:27.476] iteration 241 : loss : 0.199665 cons_dist: 0.004877, loss_weight: 0.000862
[17:35:28.505] iteration 242 : loss : 0.327465 cons_dist: 0.004627, loss_weight: 0.000862
[17:35:29.100] iteration 243 : loss : 0.280621 cons_dist: 0.007575, loss_weight: 0.000862
[17:35:30.049] iteration 244 : loss : 0.293936 cons_dist: 0.013780, loss_weight: 0.000862
[17:35:31.169] iteration 245 : loss : 0.236138 cons_dist: 0.008895, loss_weight: 0.000862
[17:35:32.285] iteration 246 : loss : 0.168103 cons_dist: 0.004608, loss_weight: 0.000862
[17:35:32.953] iteration 247 : loss : 0.238460 cons_dist: 0.003622, loss_weight: 0.000862
[17:35:33.651] iteration 248 : loss : 0.375592 cons_dist: 0.004817, loss_weight: 0.000862
[17:35:35.407] iteration 249 : loss : 0.246043 cons_dist: 0.006472, loss_weight: 0.000862
[17:35:36.526] iteration 250 : loss : 0.242664 cons_dist: 0.003186, loss_weight: 0.000862
[17:35:37.358] iteration 251 : loss : 0.257766 cons_dist: 0.010289, loss_weight: 0.000862
[17:35:37.955] iteration 252 : loss : 0.260920 cons_dist: 0.012667, loss_weight: 0.000862
